0.0315,0.0099,0.0334,-0.7890,0.3009
0.0172,-0.0663,0.0578,-1.2429,0.5030
0.0104,0.0017,-0.0212,0.1605,-0.1511
0.0112,0.0326,-0.0773,1.2160,-0.6172
0.0162,0.0735,-0.0154,1.3776,-0.1423
-0.0131,-0.0019,0.0430,0.5962,0.3244
-0.0276,0.0954,0.0017,0.2938,-0.0016
-0.0445,0.0370,0.0061,-1.1339,0.0390
0.0026,-0.0156,0.0976,-1.6817,0.7951
-0.0263,-0.0913,0.0931,-2.0475,0.7649
0.0386,0.0141,-0.0211,-1.2436,-0.1447
-0.0010,0.0795,0.0358,-0.7136,0.3051
0.0101,0.0272,-0.0326,-0.8531,-0.2444
-0.0101,-0.0350,-0.0189,-1.5424,-0.1346
0.0232,-0.0490,-0.0343,-2.0316,-0.2595
-0.0033,-0.0835,0.0547,-3.0401,0.4656
0.0617,-0.0358,-0.0351,-2.0754,-0.2884
-0.0557,0.0510,0.1332,-1.8870,1.0441
-0.0325,-0.1207,-0.0250,-2.2320,-0.2124
0.0526,0.0181,-0.0318,-0.2549,-0.2731
0.0216,0.0492,0.0151,-0.6803,0.1094
0.0866,-0.0473,0.0086,0.2344,0.0508
0.0051,0.0971,-0.0046,0.6043,-0.0616
0.0084,-0.0196,0.0130,0.1443,0.0767
0.0156,-0.0690,-0.0043,0.3912,-0.0587
-0.0136,0.0300,0.0339,1.0742,0.2384
-0.0336,-0.0079,-0.0266,0.8153,-0.2530
-0.0385,-0.1260,0.0606,-0.1228,0.4530
0.0352,-0.0332,0.0359,0.3708,0.2864
-0.0023,-0.0370,0.0368,0.3178,0.3145
-0.0261,-0.0766,-0.0133,0.6477,-0.0875
-0.0398,0.1904,0.0695,1.2741,0.5826
0.0581,-0.0986,-0.0117,-1.2982,-0.0548
-0.0117,0.1331,-0.0319,0.8135,-0.2258
-0.0557,-0.1087,-0.0526,-0.4940,-0.3963
0.0001,0.1219,-0.0450,1.6734,-0.3636
-0.0291,0.1078,-0.0486,0.9129,-0.4023
-0.0245,0.0000,0.0571,1.5907,0.4401
0.0235,0.1380,0.0323,1.9826,0.2496
-0.0091,0.0658,-0.0166,0.9751,-0.1315
-0.0301,0.0597,-0.0195,0.7602,-0.1750
-0.0242,-0.3316,0.0066,-0.9582,0.0336
0.0377,0.0630,0.0138,0.5688,0.1272
0.0004,-0.1721,0.0163,-1.2187,0.1567
-0.0065,0.0151,-0.0110,0.0916,-0.0533
-0.0093,-0.1079,-0.0315,0.0492,-0.2299
-0.0154,0.1380,-0.0090,0.4731,-0.0443
-0.0001,-0.2182,-0.0185,-1.2609,-0.1256
-0.0267,0.0674,0.0316,0.4951,0.2607
0.0455,0.0822,-0.0061,-0.2621,-0.0463
-0.0084,-0.1463,-0.0087,-0.0908,-0.0964
0.0034,0.1495,-0.0163,0.8701,-0.1450
-0.0239,-0.2487,0.0090,-1.5325,0.0676
-0.0530,0.1244,-0.0022,1.0198,-0.0384
-0.0124,0.0659,0.0540,0.0683,0.4042
0.0068,-0.1298,0.0378,-0.5227,0.2794
0.0349,0.0116,0.0219,0.4453,0.1532
0.0809,-0.0608,-0.0312,-0.1566,-0.2676
0.0092,-0.0302,-0.0344,0.3266,-0.2703
0.0307,0.0855,-0.0391,0.3314,-0.2851
-0.0245,-0.0509,0.0021,-0.3215,0.0394
0.0296,0.0172,-0.0415,-0.3692,-0.3284
-0.0148,-0.0265,-0.0019,-0.2136,-0.0225
-0.0101,0.0655,0.0107,0.7091,0.0650
-0.0460,0.1206,-0.0224,0.7887,-0.2042
-0.0110,0.0640,-0.1141,-0.4958,-0.9332
-0.0367,-0.3392,0.0226,-2.1665,0.1680
-0.0825,0.0204,0.0328,-0.5428,0.2705
0.1054,-0.0546,0.0025,0.7267,0.0011
-0.0247,0.0693,0.0066,0.8154,0.0196
-0.0006,0.0958,-0.0043,0.5535,-0.0509
-0.0179,-0.1827,0.0009,-1.3318,0.0027
-0.0544,-0.0059,0.0182,0.4197,0.1349
-0.0116,0.1196,0.0006,1.0397,-0.0067
-0.0516,0.0215,0.0227,0.1234,0.1701
0.0003,-0.0043,-0.1573,-0.0572,-1.2505
0.1941,-0.0108,0.0446,0.0135,0.3714
0.0091,-0.0053,-0.0118,0.1969,-0.0828
0.0011,0.0003,0.0170,0.2692,0.1435
-0.0902,0.1238,0.0126,-0.4198,0.1123
0.0680,0.0369,-0.0720,-1.3941,-0.5452
-0.0876,0.1344,0.0737,0.2416,0.6320
-0.0289,0.1130,-0.0185,0.6851,-0.1442
-0.0334,0.1617,-0.0121,0.3330,-0.1076
0.0424,-0.2018,-0.0280,-0.7060,-0.2343
0.0025,0.1019,-0.0235,0.7690,-0.2018
-0.0364,0.0979,-0.1028,-0.4844,-0.8220
0.0559,-0.0260,-0.0415,0.9833,-0.3260
-0.0413,0.2080,-0.0001,1.2126,0.0181
-0.0515,0.0368,-0.0347,-0.6185,-0.2549
0.0674,0.0628,0.0316,0.4348,0.2870
0.0057,0.0452,0.0729,-0.5690,0.6117
0.1171,0.1065,-0.0640,1.6458,-0.4870
-0.0648,0.1691,-0.0644,1.1647,-0.5180
-0.0855,0.0655,0.0105,-0.3031,0.0950
0.1129,-0.1176,0.0134,-0.0356,0.1025
-0.0206,0.1120,-0.0182,0.3067,-0.1538
0.0951,-0.0353,0.0225,0.6580,0.1756
-0.0112,0.0508,0.0207,0.6487,0.1700
-0.0234,0.1030,-0.0143,0.1516,-0.1083
0.1234,-0.0994,-0.0009,1.2444,-0.0177
-0.0367,0.1350,-0.0340,2.1933,-0.3027
-0.0137,0.1042,0.0227,1.4283,0.1594
0.0070,0.0914,0.0542,0.7135,0.4313
-0.0127,0.1081,-0.0456,0.3306,-0.3508
-0.0837,-0.1797,-0.0197,-1.4955,-0.1689
0.0942,-0.0986,-0.0077,-0.5055,-0.0618
0.0185,0.1981,-0.0378,1.4640,-0.2939
-0.0660,-0.1150,-0.0331,-0.2208,-0.2580
-0.0683,-0.0450,0.0043,0.3438,0.0275
-0.0303,0.0906,-0.0185,0.7688,-0.1377
0.0304,0.0276,0.0251,0.5706,0.2034
-0.0301,-0.2200,0.0170,0.4316,0.1174
0.0362,0.0128,0.0221,2.1814,0.1458
0.0229,0.1600,0.0071,2.8722,0.0334
-0.0454,-0.0148,0.1173,2.0188,0.9016
0.0219,-0.1632,-0.0208,0.8599,-0.2321
0.1049,0.3184,-0.0089,2.6378,-0.1093
0.1114,0.1087,0.0102,-0.1565,0.0754
-0.1363,-0.1364,-0.0252,-0.5096,-0.1977
-0.0657,-0.1447,0.0232,-1.5245,0.1728
0.0908,-0.3361,0.1059,-1.6675,0.8459
0.1752,0.1282,0.0268,0.3695,0.2319
0.1368,0.3220,0.0013,1.3071,0.0345
0.1014,0.4594,-0.0183,1.9129,-0.1191
-0.0193,0.3786,-0.0494,1.6382,-0.3846
-0.1995,0.1596,0.0634,0.8599,0.5389
-0.1282,-0.0779,0.0179,-1.2398,0.2043
-0.1480,-0.4964,0.0887,-2.6073,0.7943
0.0427,-0.5473,-0.0091,-1.6074,0.0345
0.0268,0.0326,-0.0454,1.6426,-0.2641
0.0257,0.1228,-0.0216,0.8187,-0.0898
0.0991,0.0085,0.0013,0.2505,0.0891
0.0229,0.0414,0.0877,-0.2072,0.7929
0.0359,0.0440,0.0143,-1.2247,0.2137
-0.0060,0.0169,0.0386,-1.8539,0.3993
0.0312,-0.0550,-0.0255,-2.3279,-0.1090
-0.0309,0.0318,0.0439,-1.8609,0.4044
0.0164,-0.0305,-0.0051,-2.0167,0.0111
0.0620,0.0452,-0.0695,-1.6710,-0.5219
-0.0206,0.0353,0.0348,-1.6411,0.3019
0.0211,-0.0036,-0.0041,-2.0191,-0.0142
-0.0157,0.0203,0.0627,-2.2939,0.5141
0.0547,0.1267,0.0363,-2.6100,0.3231
0.0650,-0.0617,-0.0137,-4.5935,-0.0647
0.0061,0.1242,-0.0095,0.6544,-0.0617
-0.0497,0.2237,0.0319,1.7840,0.2233
-0.0338,0.2360,-0.0208,0.8249,-0.2052
0.1409,0.1400,-0.0085,1.4717,-0.1022
0.0103,-0.0556,-0.0161,-0.4910,-0.1450
-0.0994,0.1871,0.0175,0.3712,0.1152
0.0358,0.0041,0.0228,-0.4075,0.1611
0.0845,-0.3034,0.0315,-0.5593,0.2149
-0.0230,0.2366,-0.0081,1.2419,-0.0709
0.0222,-0.1115,0.0594,-0.9714,0.4840
0.0726,-0.2903,-0.0478,-0.9022,-0.3970
0.0337,0.1279,0.0101,0.9401,0.0639
-0.0536,0.3059,-0.0522,1.7682,-0.4544
0.0497,-0.1681,-0.0077,-0.4676,-0.1189
0.0078,0.0281,0.0692,-0.5359,0.5257
0.0378,-0.1527,0.0467,-1.1979,0.3584
0.0519,-0.0849,-0.0279,0.0105,-0.2405
0.0760,0.0340,-0.0030,-0.1063,-0.0447
-0.0752,0.0104,0.0360,0.0314,0.2581
0.0431,0.0123,0.0578,-0.2490,0.4493
0.0348,-0.0652,-0.1566,-0.4024,-1.7601
